"ATGC","X.1","Salario.Julio.2018","Sueldo.Basico.NCA","Fondo.de.Garantia.NCA","Suplemento.Fijo.Mensual.NCA","Adicional.Categoria.T","Adicional.Categoria.P","CUILS.tipo","CUILS.digito","SEXO"
"ACI-MED-04/G","ACIMED4G","22906,8","20089,16","867,68","1949,96","","",27,5,"F"
"AAS-MED-05/P","AASMED5P","27030,55","21316,78","867,68","1949,96","","2896,13",27,5,"F"
"SGM-INI-04/G","SGMINI4G","21816","18998,36","867,68","1949,96","","",27,3,"F"
"AAS-AVA-08/T","AASAVA8T","31372,06","26778,64","867,68","1949,96","1775,78","",27,6,"F"
"AAS-AVA-08/T","AASAVA8T","31372,06","26778,64","867,68","1949,96","1775,78","",27,6,"F"
"AAS-MED-06/T","AASMED6T","26349,96","22040,81","867,68","1949,96","1491,51","",27,8,"F"
"GGU-MED-05/G","GGUMED5G","24134,42","21316,78","867,68","1949,96","","",27,4,"F"
"AAS-AVA-10/P","AASAVA10P","39379,62","32342,74","867,68","1949,96","","4219,25",27,4,"F"
"AAS-MED-07/P","AASMED7P","28955,13","23035,15","867,68","1949,96","","3102,34",27,1,"F"
"GGU-AVA-09/G","GGUAVA9G","31963,97","29146,33","867,68","1949,96","","",27,3,"F"
"SGM-INI-05/G","SGMINI5G","22361,39","19543,75","867,68","1949,96","","",27,1,"F"
"GGU-INI-05/G","GGUINI5G","22873,58","20055,94","867,68","1949,96","","",27,1,"F"
"AAS-MED-08/T","AASMED8T","28500,11","24069,26","867,68","1949,96","1613,21","",27,2,"F"
"GGU-MED-05/P","GGUMED5P","27030,55","21316,78","867,68","1949,96","","2896,13",27,0,"F"
"GGU-MED-09/G","GGUMED9G","28231,25","25413,61","867,68","1949,96","","",27,9,"F"
"GGU-AVA-10/P","GGUAVA10P","39379,62","32342,74","867,68","1949,96","","4219,25",27,2,"F"
"SGM-INI-07/G","SGMINI7G","23493,44","20675,8","867,68","1949,96","","",27,3,"F"
"SGM-INI-07/G","SGMINI7G","23493,44","20675,8","867,68","1949,96","","",27,1,"F"
"GGU-AVA-10/G","GGUAVA10G","35160,38","32342,74","867,68","1949,96","","",27,7,"F"
"GGU-INI-03/P","GGUINI3P","24503,51","19060,49","867,68","1949,96","","2625,38",27,0,"F"
"SGM-INI-08/G","SGMINI8G","24198,25","21380,61","867,68","1949,96","","",27,5,"F"
"AAS-MED-07/P","AASMED7P","28955,13","23035,15","867,68","1949,96","","3102,34",27,8,"F"
"AAS-MED-05/T","AASMED5T","25582,49","21316,78","867,68","1949,96","1448,07","",27,0,"F"
"AAS-MED-05/T","AASMED5T","25582,49","21316,78","867,68","1949,96","1448,07","",27,1,"F"
"GGU-MED-05/G","GGUMED5G","24134,42","21316,78","867,68","1949,96","","",27,5,"F"
"GGU-AVA-10/G","GGUAVA10G","35160,38","32342,74","867,68","1949,96","","",27,4,"F"
"GGU-MED-09/G","GGUMED9G","28231,25","25413,61","867,68","1949,96","","",27,2,"F"
"AAS-MED-06/P","AASMED6P","27841,47","22040,81","867,68","1949,96","","2983,01",27,8,"F"
"IVE-MED-06/G","IVEMED6G","24301,81","21484,17","867,68","1949,96","","",27,1,"F"
"AAS-AVA-08/T","AASAVA8T","31372,06","26778,64","867,68","1949,96","1775,78","",27,2,"F"
"AAS-MED-09/G","AASMED9G","28231,25","25413,61","867,68","1949,96","","",27,4,"F"
"AAS-MED-05/G","AASMED5G","24134,42","21316,78","867,68","1949,96","","",27,1,"F"
"SGM-MED-09/G","SGMMED9G","26557,71","23740,07","867,68","1949,96","","",27,8,"F"
"AAS-MED-09/G","AASMED9G","28231,25","25413,61","867,68","1949,96","","",27,6,"F"
"ACI-MED-04/T","ACIMED4T","24281,21","20089,16","867,68","1949,96","1374,41","",27,4,"F"
"IVE-MED-06/P","IVEMED6P","27218,03","21484,17","867,68","1949,96","","2916,22",27,3,"F"
"GGU-AVA-07/P","GGUAVA7P","31271,54","25103,38","867,68","1949,96","","3350,52",27,7,"F"
"GGU-INI-05/G","GGUINI5G","22873,58","20055,94","867,68","1949,96","","",27,8,"F"
"GGU-MED-05/G","GGUMED5G","24134,42","21316,78","867,68","1949,96","","",27,1,"F"
"GGU-AVA-07/P","GGUAVA7P","31271,54","25103,38","867,68","1949,96","","3350,52",27,5,"F"
"AAS-AVA-09/T","AASAVA9T","33881,81","29146,33","867,68","1949,96","1917,84","",27,5,"F"
"AAS-MED-07/T","AASMED7T","27403,96","23035,15","867,68","1949,96","1551,17","",27,0,"F"
"IVE-INI-05/G","IVEINI5G","22361,39","19543,75","867,68","1949,96","","",27,2,"F"
"AAS-AVA-09/P","AASAVA9P","35799,65","29146,33","867,68","1949,96","","3835,68",27,4,"F"
"AAS-AVA-09/P","AASAVA9P","35799,65","29146,33","867,68","1949,96","","3835,68",27,4,"F"
"SGM-INI-04/G","SGMINI4G","21816","18998,36","867,68","1949,96","","",27,9,"F"
"AAS-AVA-09/P","AASAVA9P","35799,65","29146,33","867,68","1949,96","","3835,68",27,7,"F"
"AAS-AVA-09/P","AASAVA9P","35799,65","29146,33","867,68","1949,96","","3835,68",27,2,"F"
"SGM-AVA-09/G","SGMAVA9G","28424,44","25606,8","867,68","1949,96","","",27,4,"F"
"SGM-INI-05/G","SGMINI5G","22361,39","19543,75","867,68","1949,96","","",27,7,"F"
"GGU-AVA-07/T","GGUAVA7T","29596,28","25103,38","867,68","1949,96","1675,26","",27,0,"F"
"AAS-MED-06/P","AASMED6P","27841,47","22040,81","867,68","1949,96","","2983,01",27,2,"F"
"AAS-MED-07/T","AASMED7T","27403,96","23035,15","867,68","1949,96","1551,17","",27,7,"F"
"GGU-MED-05/G","GGUMED5G","24134,42","21316,78","867,68","1949,96","","",27,2,"F"
"AAS-MED-05/P","AASMED5P","27030,55","21316,78","867,68","1949,96","","2896,13",27,3,"F"
"SGM-INI-05/G","SGMINI5G","22361,39","19543,75","867,68","1949,96","","",27,2,"F"
"GGU-AVA-09/G","GGUAVA9G","31963,97","29146,33","867,68","1949,96","","",27,1,"F"
"GGU-MED-09/G","GGUMED9G","28231,25","25413,61","867,68","1949,96","","",27,7,"F"
"GGU-AVA-10/G","GGUAVA10G","35160,38","32342,74","867,68","1949,96","","",27,1,"F"
"SGM-INI-05/G","SGMINI5G","22361,39","19543,75","867,68","1949,96","","",27,1,"F"
"GGU-MED-05/P","GGUMED5P","27030,55","21316,78","867,68","1949,96","","2896,13",27,8,"F"
"GGU-INI-05/G","GGUINI5G","22873,58","20055,94","867,68","1949,96","","",27,3,"F"
"GGU-AVA-09/G","GGUAVA9G","31963,97","29146,33","867,68","1949,96","","",27,1,"F"
"SGM-INI-07/G","SGMINI7G","23493,44","20675,8","867,68","1949,96","","",27,2,"F"
"GGU-INI-05/G","GGUINI5G","22873,58","20055,94","867,68","1949,96","","",27,4,"F"
"AAS-AVA-09/T","AASAVA9T","33881,81","29146,33","867,68","1949,96","1917,84","",27,5,"F"
"ACI-MED-05/G","ACIMED5G","23594","20776,36","867,68","1949,96","","",27,8,"F"
"AAS-MED-05/T","AASMED5T","25582,49","21316,78","867,68","1949,96","1448,07","",27,9,"F"
"GGU-MED-09/G","GGUMED9G","28231,25","25413,61","867,68","1949,96","","",27,8,"F"
"GGU-AVA-10/P","GGUAVA10P","39379,62","32342,74","867,68","1949,96","","4219,25",27,0,"F"
"SGM-INI-07/G","SGMINI7G","23493,44","20675,8","867,68","1949,96","","",27,0,"F"
"AAS-MED-07/T","AASMED7T","27403,96","23035,15","867,68","1949,96","1551,17","",27,8,"F"
"GGU-MED-08/G","GGUMED8G","26886,9","24069,26","867,68","1949,96","","",27,7,"F"
"AAS-AVA-08/T","AASAVA8T","31372,06","26778,64","867,68","1949,96","1775,78","",27,5,"F"
"AAS-MED-08/G","AASMED8G","26886,9","24069,26","867,68","1949,96","","",27,5,"F"
"SGM-INI-05/G","SGMINI5G","22361,39","19543,75","867,68","1949,96","","",27,0,"F"
"GGU-INI-05/G","GGUINI5G","22873,58","20055,94","867,68","1949,96","","",27,1,"F"
"SGM-INI-05/G","SGMINI5G","22361,39","19543,75","867,68","1949,96","","",27,5,"F"
"AAS-AVA-10/T","AASAVA10T","37270","32342,74","867,68","1949,96","2109,62","",27,4,"F"
"AAS-AVA-10/P","AASAVA10P","39379,62","32342,74","867,68","1949,96","","4219,25",27,1,"F"
"AAS-MED-06/P","AASMED6P","27841,47","22040,81","867,68","1949,96","","2983,01",27,2,"F"
"AAS-AVA-10/P","AASAVA10P","39379,62","32342,74","867,68","1949,96","","4219,25",27,9,"F"
"SGM-INI-05/G","SGMINI5G","22361,39","19543,75","867,68","1949,96","","",27,3,"F"
"GGU-INI-09/G","GGUINI9G","25495,09","22677,45","867,68","1949,96","","",27,0,"F"
"AAS-MED-07/P","AASMED7P","28955,13","23035,15","867,68","1949,96","","3102,34",27,4,"F"
"GGU-MED-05/G","GGUMED5G","24134,42","21316,78","867,68","1949,96","","",27,0,"F"
"AAS-MED-07/G","AASMED7G","25852,79","23035,15","867,68","1949,96","","",27,1,"F"
"AAS-INI-05/G","AASINI5G","22873,58","20055,94","867,68","1949,96","","",27,0,"F"
"AAS-AVA-08/P","AASAVA8P","33147,83","26778,64","867,68","1949,96","","3551,55",27,7,"F"
"AAS-AVA-08/P","AASAVA8P","33147,83","26778,64","867,68","1949,96","","3551,55",27,9,"F"
"AAS-INI-05/P","AASINI5P","25618,41","20055,94","867,68","1949,96","","2744,83",27,2,"F"
"AAS-MED-07/T","AASMED7T","27403,96","23035,15","867,68","1949,96","1551,17","",27,7,"F"
"GGU-INI-05/G","GGUINI5G","22873,58","20055,94","867,68","1949,96","","",27,9,"F"
"GGU-MED-05/T","GGUMED5T","25582,49","21316,78","867,68","1949,96","1448,07","",27,5,"F"
"GGU-MED-08/G","GGUMED8G","26886,9","24069,26","867,68","1949,96","","",27,0,"F"
"AAS-AVA-08/T","AASAVA8T","31372,06","26778,64","867,68","1949,96","1775,78","",27,5,"F"
"GGU-MED-05/G","GGUMED5G","24134,42","21316,78","867,68","1949,96","","",27,9,"F"
"GGU-INI-05/G","GGUINI5G","22873,58","20055,94","867,68","1949,96","","",27,3,"F"
"AAS-MED-09/G","AASMED9G","28231,25","25413,61","867,68","1949,96","","",27,9,"F"
"GGU-MED-05/G","GGUMED5G","24134,42","21316,78","867,68","1949,96","","",27,5,"F"
"IVE-AVA-10/P","IVEAVA10P","38497,83","31555,42","867,68","1949,96","","4124,77",27,6,"F"
"GGU-MED-09/G","GGUMED9G","28231,25","25413,61","867,68","1949,96","","",27,0,"F"
"ACI-MED-05/G","ACIMED5G","23594","20776,36","867,68","1949,96","","",27,7,"F"
"ACI-MED-07/G","ACIMED7G","25273,9","22456,26","867,68","1949,96","","",27,5,"F"
"SGM-MED-09/G","SGMMED9G","26557,71","23740,07","867,68","1949,96","","",27,9,"F"
"SGM-INI-06/G","SGMINI6G","22920,43","20102,79","867,68","1949,96","","",27,5,"F"
"GGU-AVA-10/G","GGUAVA10G","35160,38","32342,74","867,68","1949,96","","",27,7,"F"
"AAS-MED-05/P","AASMED5P","27030,55","21316,78","867,68","1949,96","","2896,13",27,8,"F"
"GGU-MED-05/T","GGUMED5T","25582,49","21316,78","867,68","1949,96","1448,07","",27,9,"F"
"GGU-INI-05/G","GGUINI5G","22873,58","20055,94","867,68","1949,96","","",27,8,"F"
"GGU-AVA-09/G","GGUAVA9G","31963,97","29146,33","867,68","1949,96","","",27,4,"F"
"GGU-MED-09/G","GGUMED9G","28231,25","25413,61","867,68","1949,96","","",27,4,"F"
"SGM-AVA-09/G","SGMAVA9G","28424,44","25606,8","867,68","1949,96","","",27,1,"F"
"GGU-INI-05/G","GGUINI5G","22873,58","20055,94","867,68","1949,96","","",27,9,"F"
"AAS-MED-08/G","AASMED8G","26886,9","24069,26","867,68","1949,96","","",27,0,"F"
"GGU-MED-05/G","GGUMED5G","24134,42","21316,78","867,68","1949,96","","",27,4,"F"
"AAS-INI-05/G","AASINI5G","22873,58","20055,94","867,68","1949,96","","",27,6,"F"
"AAS-MED-06/P","AASMED6P","27841,47","22040,81","867,68","1949,96","","2983,01",27,3,"F"
"AAS-MED-05/G","AASMED5G","24134,42","21316,78","867,68","1949,96","","",27,0,"F"
"GGU-MED-05/T","GGUMED5T","25582,49","21316,78","867,68","1949,96","1448,07","",27,6,"F"
"ACI-AVA-10/G","ACIAVA10G","34373,06","31555,42","867,68","1949,96","","",27,1,"F"
"AAS-MED-07/P","AASMED7P","28955,13","23035,15","867,68","1949,96","","3102,34",27,7,"F"
"AAS-MED-05/P","AASMED5P","27030,55","21316,78","867,68","1949,96","","2896,13",27,2,"F"
"GGU-AVA-10/G","GGUAVA10G","35160,38","32342,74","867,68","1949,96","","",27,0,"F"
"GGU-INI-05/G","GGUINI5G","22873,58","20055,94","867,68","1949,96","","",27,2,"F"
"SGM-INI-05/G","SGMINI5G","22361,39","19543,75","867,68","1949,96","","",27,9,"F"
"GGU-INI-05/G","GGUINI5G","22873,58","20055,94","867,68","1949,96","","",27,1,"F"
"AAS-MED-05/P","AASMED5P","27030,55","21316,78","867,68","1949,96","","2896,13",27,0,"F"
"GGU-MED-07/G","GGUMED7G","25852,79","23035,15","867,68","1949,96","","",27,6,"F"
"SGM-MED-08/G","SGMMED8G","25536,26","22718,62","867,68","1949,96","","",27,0,"F"
"GGU-AVA-07/G","GGUAVA7G","27921,02","25103,38","867,68","1949,96","","",27,4,"F"
"SGM-MED-07/G","SGMMED7G","24554,09","21736,45","867,68","1949,96","","",27,3,"F"
"AAS-INI-05/P","AASINI5P","25618,41","20055,94","867,68","1949,96","","2744,83",27,2,"F"
"SGM-INI-08/G","SGMINI8G","24198,25","21380,61","867,68","1949,96","","",27,7,"F"
"AAS-MED-05/P","AASMED5P","27030,55","21316,78","867,68","1949,96","","2896,13",27,0,"F"
"GGU-MED-08/G","GGUMED8G","26886,9","24069,26","867,68","1949,96","","",27,6,"F"
"AAS-AVA-08/P","AASAVA8P","33147,83","26778,64","867,68","1949,96","","3551,55",27,2,"F"
"GGU-MED-05/G","GGUMED5G","24134,42","21316,78","867,68","1949,96","","",27,1,"F"
"AAS-MED-07/T","AASMED7T","27403,96","23035,15","867,68","1949,96","1551,17","",27,5,"F"
"AAS-MED-05/P","AASMED5P","27030,55","21316,78","867,68","1949,96","","2896,13",27,1,"F"
"SGM-MED-06/G","SGMMED6G","23838,93","21021,29","867,68","1949,96","","",27,1,"F"
"GGU-INI-05/G","GGUINI5G","22873,58","20055,94","867,68","1949,96","","",27,5,"F"
"AAS-AVA-08/P","AASAVA8P","33147,83","26778,64","867,68","1949,96","","3551,55",27,4,"F"
"GGU-MED-08/G","GGUMED8G","26886,9","24069,26","867,68","1949,96","","",27,6,"F"
"GGU-AVA-07/P","GGUAVA7P","31271,54","25103,38","867,68","1949,96","","3350,52",27,6,"F"
"GGU-MED-08/P","GGUMED8P","30113,32","24069,26","867,68","1949,96","","3226,43",27,9,"F"
"ACI-MED-05/G","ACIMED5G","23594","20776,36","867,68","1949,96","","",27,9,"F"
"SGM-INI-06/G","SGMINI6G","22920,43","20102,79","867,68","1949,96","","",27,6,"F"
"AAS-MED-05/P","AASMED5P","27030,55","21316,78","867,68","1949,96","","2896,13",27,5,"F"
"GGU-MED-05/G","GGUMED5G","24134,42","21316,78","867,68","1949,96","","",27,5,"F"
"SGM-INI-05/G","SGMINI5G","22361,39","19543,75","867,68","1949,96","","",27,3,"F"
"ACI-MED-05/T","ACIMED5T","25009,64","20776,36","867,68","1949,96","1415,64","",27,0,"F"
"GGU-INI-09/P","GGUINI9P","28554,5","22677,45","867,68","1949,96","","3059,41",27,7,"F"
"GGU-MED-07/T","GGUMED7T","27403,96","23035,15","867,68","1949,96","1551,17","",27,1,"F"
"GGU-MED-09/G","GGUMED9G","28231,25","25413,61","867,68","1949,96","","",27,6,"F"
"GGU-MED-07/G","GGUMED7G","25852,79","23035,15","867,68","1949,96","","",27,8,"F"
"SGM-INI-05/G","SGMINI5G","22361,39","19543,75","867,68","1949,96","","",27,1,"F"
"GGU-AVA-09/P","GGUAVA9P","35799,65","29146,33","867,68","1949,96","","3835,68",27,6,"F"
"GGU-MED-05/T","GGUMED5T","25582,49","21316,78","867,68","1949,96","1448,07","",27,2,"F"
"AAS-MED-07/P","AASMED7P","28955,13","23035,15","867,68","1949,96","","3102,34",27,0,"F"
"AAS-MED-06/T","AASMED6T","26349,96","22040,81","867,68","1949,96","1491,51","",27,7,"F"
"AAS-MED-05/P","AASMED5P","27030,55","21316,78","867,68","1949,96","","2896,13",27,5,"F"
"GGU-INI-09/G","GGUINI9G","25495,09","22677,45","867,68","1949,96","","",27,6,"F"
"SGM-INI-06/G","SGMINI6G","22920,43","20102,79","867,68","1949,96","","",27,1,"F"
"AAS-MED-06/P","AASMED6P","27841,47","22040,81","867,68","1949,96","","2983,01",27,0,"F"
"AAS-MED-09/G","AASMED9G","28231,25","25413,61","867,68","1949,96","","",27,4,"F"
"GGU-INI-05/G","GGUINI5G","22873,58","20055,94","867,68","1949,96","","",27,6,"F"
"GGU-AVA-07/G","GGUAVA7G","27921,02","25103,38","867,68","1949,96","","",27,4,"F"
"IVE-MED-04/P","IVEMED4P","25655,62","20089,16","867,68","1949,96","","2748,82",27,5,"F"
"AAS-AVA-07/P","AASAVA7P","31271,54","25103,38","867,68","1949,96","","3350,52",27,1,"F"
"ACI-MED-07/G","ACIMED7G","25273,9","22456,26","867,68","1949,96","","",27,8,"F"
"SGM-INI-07/G","SGMINI7G","23493,44","20675,8","867,68","1949,96","","",27,6,"F"
"AAS-INI-05/P","AASINI5P","25618,41","20055,94","867,68","1949,96","","2744,83",27,8,"F"
"GGU-MED-08/P","GGUMED8P","30113,32","24069,26","867,68","1949,96","","3226,43",27,2,"F"
"AAS-MED-05/P","AASMED5P","27030,55","21316,78","867,68","1949,96","","2896,13",27,9,"F"
"IVE-MED-06/P","IVEMED6P","27218,03","21484,17","867,68","1949,96","","2916,22",27,3,"F"
"IVE-MED-06/P","IVEMED6P","27218,03","21484,17","867,68","1949,96","","2916,22",27,0,"F"
"AAS-MED-09/G","AASMED9G","28231,25","25413,61","867,68","1949,96","","",27,1,"F"
"GGU-MED-05/P","GGUMED5P","27030,55","21316,78","867,68","1949,96","","2896,13",27,2,"F"
"AAS-MED-09/G","AASMED9G","28231,25","25413,61","867,68","1949,96","","",27,1,"F"
"GGU-MED-09/T","GGUMED9T","29925,12","25413,61","867,68","1949,96","1693,87","",27,7,"F"
"GGU-INI-09/G","GGUINI9G","25495,09","22677,45","867,68","1949,96","","",27,4,"F"
"IVE-MED-06/P","IVEMED6P","27218,03","21484,17","867,68","1949,96","","2916,22",27,7,"F"
"GGU-AVA-09/G","GGUAVA9G","31963,97","29146,33","867,68","1949,96","","",27,6,"F"
"SGM-MED-08/G","SGMMED8G","25536,26","22718,62","867,68","1949,96","","",27,2,"F"
"AAS-MED-09/G","AASMED9G","28231,25","25413,61","867,68","1949,96","","",27,9,"F"
"GGU-INI-09/G","GGUINI9G","25495,09","22677,45","867,68","1949,96","","",27,0,"F"
"GGU-AVA-09/G","GGUAVA9G","31963,97","29146,33","867,68","1949,96","","",27,8,"F"
"SGM-INI-08/G","SGMINI8G","24198,25","21380,61","867,68","1949,96","","",27,5,"F"
"AAS-MED-05/P","AASMED5P","27030,55","21316,78","867,68","1949,96","","2896,13",27,0,"F"
"AAS-MED-07/G","AASMED7G","25852,79","23035,15","867,68","1949,96","","",27,8,"F"
"GGU-MED-05/P","GGUMED5P","27030,55","21316,78","867,68","1949,96","","2896,13",27,8,"F"
"AAS-AVA-09/T","AASAVA9T","33881,81","29146,33","867,68","1949,96","1917,84","",27,0,"F"
"SGM-MED-09/G","SGMMED9G","26557,71","23740,07","867,68","1949,96","","",27,3,"F"
"GGU-AVA-10/G","GGUAVA10G","35160,38","32342,74","867,68","1949,96","","",27,1,"F"
"GGU-AVA-10/G","GGUAVA10G","35160,38","32342,74","867,68","1949,96","","",27,2,"F"
"GGU-AVA-09/G","GGUAVA9G","31963,97","29146,33","867,68","1949,96","","",27,5,"F"
"GGU-MED-09/G","GGUMED9G","28231,25","25413,61","867,68","1949,96","","",27,9,"F"
"GGU-MED-08/G","GGUMED8G","26886,9","24069,26","867,68","1949,96","","",27,7,"F"
"AAS-MED-05/P","AASMED5P","27030,55","21316,78","867,68","1949,96","","2896,13",27,9,"F"
"GGU-MED-08/G","GGUMED8G","26886,9","24069,26","867,68","1949,96","","",27,6,"F"
"GGU-MED-05/G","GGUMED5G","24134,42","21316,78","867,68","1949,96","","",27,4,"F"
"SGM-INI-05/G","SGMINI5G","22361,39","19543,75","867,68","1949,96","","",27,7,"F"
"IVE-INI-05/G","IVEINI5G","22361,39","19543,75","867,68","1949,96","","",27,9,"F"
"GGU-INI-05/G","GGUINI5G","22873,58","20055,94","867,68","1949,96","","",27,8,"F"
"SGM-INI-08/G","SGMINI8G","24198,25","21380,61","867,68","1949,96","","",27,2,"F"
"GGU-MED-05/T","GGUMED5T","25582,49","21316,78","867,68","1949,96","1448,07","",27,2,"F"
"SGM-INI-05/G","SGMINI5G","22361,39","19543,75","867,68","1949,96","","",27,1,"F"
"GGU-AVA-09/G","GGUAVA9G","31963,97","29146,33","867,68","1949,96","","",27,4,"F"
"GGU-INI-08/G","GGUINI8G","24752,51","21934,87","867,68","1949,96","","",27,3,"F"
"SGM-INI-04/G","SGMINI4G","21816","18998,36","867,68","1949,96","","",27,4,"F"
"AAS-MED-06/T","AASMED6T","26349,96","22040,81","867,68","1949,96","1491,51","",27,7,"F"
"AAS-AVA-08/T","AASAVA8T","31372,06","26778,64","867,68","1949,96","1775,78","",27,4,"F"
"AAS-AVA-08/P","AASAVA8P","33147,83","26778,64","867,68","1949,96","","3551,55",27,7,"F"
"AAS-AVA-09/P","AASAVA9P","35799,65","29146,33","867,68","1949,96","","3835,68",27,5,"F"
"GGU-AVA-07/P","GGUAVA7P","31271,54","25103,38","867,68","1949,96","","3350,52",27,0,"F"
"IVE-MED-06/P","IVEMED6P","27218,03","21484,17","867,68","1949,96","","2916,22",27,4,"F"
"AAS-MED-07/T","AASMED7T","27403,96","23035,15","867,68","1949,96","1551,17","",27,8,"F"
"SGM-INI-08/G","SGMINI8G","24198,25","21380,61","867,68","1949,96","","",27,8,"F"
"AAS-AVA-09/T","AASAVA9T","33881,81","29146,33","867,68","1949,96","1917,84","",27,2,"F"
"GGU-MED-05/G","GGUMED5G","24134,42","21316,78","867,68","1949,96","","",27,4,"F"
"GGU-MED-09/G","GGUMED9G","28231,25","25413,61","867,68","1949,96","","",27,7,"F"
"GGU-AVA-10/G","GGUAVA10G","35160,38","32342,74","867,68","1949,96","","",27,7,"F"
"ACI-MED-04/G","ACIMED4G","22906,8","20089,16","867,68","1949,96","","",27,1,"F"
"IVE-INI-08/G","IVEINI8G","24198,25","21380,61","867,68","1949,96","","",27,9,"F"
"GGU-MED-09/G","GGUMED9G","28231,25","25413,61","867,68","1949,96","","",27,2,"F"
"GGU-MED-05/P","GGUMED5P","27030,55","21316,78","867,68","1949,96","","2896,13",27,9,"F"
"GGU-INI-05/G","GGUINI5G","22873,58","20055,94","867,68","1949,96","","",27,4,"F"
"AAS-AVA-09/P","AASAVA9P","35799,65","29146,33","867,68","1949,96","","3835,68",27,0,"F"
"AAS-MED-08/G","AASMED8G","26886,9","24069,26","867,68","1949,96","","",27,2,"F"
"GGU-AVA-10/G","GGUAVA10G","35160,38","32342,74","867,68","1949,96","","",27,9,"F"
"AAS-MED-08/T","AASMED8T","28500,11","24069,26","867,68","1949,96","1613,21","",27,6,"F"
"GGU-MED-08/G","GGUMED8G","26886,9","24069,26","867,68","1949,96","","",27,9,"F"
"GGU-INI-09/T","GGUINI9T","27024,79","22677,45","867,68","1949,96","1529,71","",27,2,"F"
"AAS-MED-05/P","AASMED5P","27030,55","21316,78","867,68","1949,96","","2896,13",27,6,"F"
"AAS-MED-05/P","AASMED5P","27030,55","21316,78","867,68","1949,96","","2896,13",27,0,"F"
"SGM-MED-09/G","SGMMED9G","26557,71","23740,07","867,68","1949,96","","",27,3,"F"
"GGU-MED-08/G","GGUMED8G","26886,9","24069,26","867,68","1949,96","","",27,8,"F"
"IVE-INI-05/G","IVEINI5G","22361,39","19543,75","867,68","1949,96","","",27,6,"F"
"AAS-AVA-08/P","AASAVA8P","33147,83","26778,64","867,68","1949,96","","3551,55",27,4,"F"
"SGM-MED-08/G","SGMMED8G","25536,26","22718,62","867,68","1949,96","","",27,3,"F"
"AAS-AVA-09/T","AASAVA9T","33881,81","29146,33","867,68","1949,96","1917,84","",27,1,"F"
"AAS-AVA-08/P","AASAVA8P","33147,83","26778,64","867,68","1949,96","","3551,55",27,0,"F"
"GGU-AVA-10/G","GGUAVA10G","35160,38","32342,74","867,68","1949,96","","",27,3,"F"
"GGU-AVA-09/P","GGUAVA9P","35799,65","29146,33","867,68","1949,96","","3835,68",27,6,"F"
"AAS-MED-09/G","AASMED9G","28231,25","25413,61","867,68","1949,96","","",27,3,"F"
"GGU-AVA-07/P","GGUAVA7P","31271,54","25103,38","867,68","1949,96","","3350,52",27,0,"F"
"GGU-MED-05/P","GGUMED5P","27030,55","21316,78","867,68","1949,96","","2896,13",27,2,"F"
"AAS-MED-05/P","AASMED5P","27030,55","21316,78","867,68","1949,96","","2896,13",27,0,"F"
"GGU-AVA-11/G","GGUAVA11G","38676,41","35858,77","867,68","1949,96","","",27,9,"F"
"GGU-MED-05/G","GGUMED5G","24134,42","21316,78","867,68","1949,96","","",27,2,"F"
"SGM-INI-05/G","SGMINI5G","22361,39","19543,75","867,68","1949,96","","",27,1,"F"
"GGU-INI-05/P","GGUINI5P","25618,41","20055,94","867,68","1949,96","","2744,83",27,9,"F"
"GGU-MED-05/G","GGUMED5G","24134,42","21316,78","867,68","1949,96","","",27,4,"F"
"GGU-AVA-10/G","GGUAVA10G","35160,38","32342,74","867,68","1949,96","","",27,7,"F"
"GGU-AVA-10/G","GGUAVA10G","35160,38","32342,74","867,68","1949,96","","",27,0,"F"
"GGU-MED-08/G","GGUMED8G","26886,9","24069,26","867,68","1949,96","","",27,8,"F"
"GGU-INI-05/G","GGUINI5G","22873,58","20055,94","867,68","1949,96","","",27,7,"F"
